"MONTH_ID","PROV_ID","USER_ID","SERVICE_TYPE","STDEV_CDR_NUM","VAR_CDR_NUM","STDEV_CALLING_CDR_NUM","VAR_CALLING_CDR_NUM","STDEV_CALL_DURATION","VAR_CALL_DURATION","STDEV_CALLING_DURATION","VAR_CALLING_DURATION","STDEV_MOBILE_TIME","VAR_MOBILE_TIME","STDEV_CALLING_MOBILE_TIME","VAR_CALLING_MOBILE_TIME","CALL_DAYS","CALLING_DAYS","CALLED_DAYS","LAST_CALL_TIME","LAST_CALLING_TIME","CALL_DURA_LAST7","CALL_DURA_FIRST20","CALL_DURA_FIRST7","CALL_DURA_LAST20","CALL_RING","CALLING_RING","CALLED_RING","UNICOM_MOBILE_RING","OTHER_MOBILE_RING","UNICOM_FX_RING","OTHER_FX_RING","VALID_CALL_RING","VALID_UNICOM_MOBILE_RING","VALID_OTHER_MOBILE_RING","VALID_UNICOM_FX_RING","VALID_OTHER_FX_RING","CELLID_NUM","CALLING_CELLID_NUM","CALLED_CELLID_NUM","BUSY_CALL_RING","BUSY_CELLID_NUM","BUSY_CALL_DURA","BUSY_CDR_NUM","BUSY_MOBILE_TIME","EASY_CALL_RING","EASY_CELLID_NUM","EASY_CALL_DURA","EASY_CDR_NUM","EASY_MOBILE_TIME","BUSY_CALLING_RING","BUSY_CALLING_CELLID_NUM","BUSY_CALLING_DURA","BUSY_CALLING_CDR_NUM","BUSY_CALLING_MOBILE_TIME","EASY_CALLING_RING","EASY_CALLING_CELLID_NUM","EASY_CALLING_DURA","EASY_CALLING_CDR_NUM","EASY_CALLING_MOBILE_TIME","CALLING_MOBILE_PHONE_CDR","CALLING_TELE_PHONE_CDR","CALLING_UNICOM_PHONE_CDR","CALLING_FX_CDR","CALLING_MOBILE_PHONE_DURA","CALLING_TELE_PHONE_DURA","CALLING_UNICOM_PHONE_DURA","CALLING_FX_DURA","CALLED_MOBILE_PHONE_CDR","CALLED_TELE_PHONE_CDR","CALLED_UNICOM_PHONE_CDR","CALLED_FX_CDR","CALLED_MOBILE_PHONE_DURA","CALLED_TELE_PHONE_DURA","CALLED_UNICOM_PHONE_DURA","CALLED_FX_DURA","LOCAL_CALLING_MOBILE_CDR","LOCAL_CALLING_TELE_CDR","LOCAL_CALLING_UNICOM_CDR","LOCAL_CALLING_FX_CDR","LOCAL_CALLING_MOBILE_DURA","LOCAL_CALLING_TELE_DURA","LOCAL_CALLING_UNICOM_DURA","LOCAL_CALLING_FX_DURA"
"201508","079","1096857","30AAAAAA","3.673327","0.592472","2.223361","0.628829","478.875655","0.799726","405.267408","1.017256","9.23574","0.690953","7.366591","0.859436","30","28","29","20150831211157","20150831205535","4672","13292","1600","17119","33","28","25","1","32","0","0","10","0","10","0","0","26","19","17","25","25","7429","86","173","26","15","10535","100","228","19","18","4169","46","95","21","12","6986","53","145","76","20","3","0","7994","2943","218","0","64","22","1","0","4982","1791","36","0","44","9","3","0","3502","468","218","0"
"201508","079","1121604","30AAAAAA","5.416474","0.498251","2.092552","0.581264","1524.279671","0.868663","334.819876","0.900538","26.649418","0.767068","6.232572","0.769453","31","30","31","20150831204442","20150831162754","9804","44593","11704","44456","61","34","50","7","54","0","0","5","0","5","0","0","75","36","61","25","18","10466","75","210","50","66","43931","262","867","13","12","2464","27","54","24","29","8690","81","189","95","5","8","0","10660","170","324","0","196","20","13","0","35852","4636","2755","0","54","5","5","0","5009","170","261","0"
"201508","079","1056494","30AAAAAA","6.326507","1.01676","3.665357","1.013822","1348.318451","0.803456","909.732377","0.874322","24.947077","0.797126","16.15265","0.836591","27","26","19","20150831142307","20150831142307","11097","34213","10665","36553","40","29","28","5","32","0","2","12","2","10","0","0","9","8","7","31","8","25596","97","477","22","7","19714","71","368","21","5","14836","49","272","19","6","12217","45","230","52","25","16","1","13065","5762","8159","67","43","17","11","1","10393","5688","2031","66","34","25","9","0","6067","5762","2090","0"
"201508","079","1101766","30AAAAAA","11.348147","0.376249","6.264878","0.389201","642.954294","0.47698","362.133524","0.55509","16.787836","0.412707","9.324534","0.452364","31","31","31","20150831221456","20150831221456","10987","30800","10280","32871","68","43","56","14","45","0","4","20","5","13","0","0","28","13","25","55","21","20447","517","660","38","17","21340","418","601","39","13","9265","274","324","25","8","10959","225","315","410","26","48","1","16346","1073","2593","20","356","22","52","5","16481","817","4169","72","168","0","12","0","6142","0","329","0"
"201508","079","200059322","30AAAAAA","2.94526","0.627678","1.67164","0.682302","1301.217918","1.113983","742.865382","1.442457","22.172969","1.002604","12.733267","1.273327","26","20","23","20150831223019","20150831223019","9879","20491","7218","25115","19","12","14","3","12","0","4","5","2","2","0","0","22","20","11","15","19","16761","93","334","9","11","13609","29","241","9","17","5008","36","105","7","8","5292","13","95","20","1","22","2","8914","201","1103","129","29","8","33","3","9416","8853","1639","251","9","0","22","2","2436","0","1103","129"
"201508","079","200060525","30AAAAAA","4.872696","0.663419","3.328613","0.65125","1370.814166","0.799019","920.436678","0.8099","24.854152","0.77253","16.545401","0.778268","29","27","24","20150830230743","20150830230743","8912","40841","15140","34944","25","18","14","13","9","0","0","4","3","1","0","0","6","5","5","17","3","21175","96","402","14","6","28578","117","531","13","3","10256","56","198","10","5","20429","82","376","26","1","109","0","6500","131","23948","0","6","0","58","0","1678","0","14993","0","2","1","45","0","258","131","7264","0"
"201508","079","1053774","30AAAAAA","6.77619","0.603626","3.904958","0.661496","1270.546284","0.829583","996.23644","0.953072","23.542244","0.750061","17.868406","0.873692","31","31","30","20150831222722","20150831222722","16764","30714","12182","35795","94","61","71","8","82","0","3","14","2","12","0","0","70","37","50","80","61","27840","245","589","44","22","19638","103","384","49","30","17223","124","352","30","15","15181","59","282","136","26","18","3","27043","4324","844","193","118","24","19","3","10927","2479","1580","54","71","19","17","0","5842","3136","689","0"
"201508","079","1042655","30AAAAAA","6.080624","0.513622","4.168661","0.587402","462.038151","0.592504","381.344595","0.678666","9.976559","0.502067","7.618642","0.569103","31","31","31","20150831213536","20150831212547","9058","15116","7053","19168","72","54","43","7","59","0","4","18","2","16","0","0","63","40","38","62","45","14766","235","384","30","25","9408","132","232","45","29","10348","141","253","27","15","7071","79","162","182","10","20","5","14710","867","1205","450","127","5","14","2","6256","186","285","54","86","10","13","5","4336","867","333","450"
"201508","079","200058856","30AAAAAA","4.120545","0.530542","2.135416","0.524488","588.238043","0.738745","249.649401","0.693677","11.403898","0.665597","5.01121","0.62921","30","28","27","20150831205236","20150830171751","8812","15076","3065","21139","29","19","22","3","24","0","1","6","0","6","0","0","37","21","28","25","31","15320","159","335","14","18","8568","74","179","16","20","7684","88","170","10","8","2393","26","53","107","2","5","0","9691","73","313","0","106","4","6","1","10994","944","1658","5","65","2","3","0","6475","73","191","0"
"201508","079","200056511","30AAAAAA","7.617413","0.737937","4.228883","0.868949","507.413844","0.653341","320.952086","0.802313","12.383232","0.667618","7.463264","0.811224","31","30","28","20150831150400","20150831074214","3875","20201","5718","19333","38","29","28","1","34","0","3","11","1","10","0","0","34","23","28","30","29","14389","190","342","29","19","9687","130","233","24","19","6789","79","153","20","14","5212","67","123","125","4","16","1","8636","312","2985","68","160","5","6","3","10376","433","1203","63","82","0","2","0","5584","0","166","0"
"201508","079","200055502","30AAAAAA","28.266238","0.378348","13.525018","0.434933","1662.495655","0.4173","801.42976","0.481666","41.475291","0.391873","19.685191","0.448377","31","31","31","20150831231914","20150831231914","21351","102151","26936","101192","260","169","212","29","202","0","16","54","8","46","0","0","192","107","154","218","110","78638","1510","2108","152","126","44864","806","1173","140","56","31401","614","841","100","75","20179","350","520","707","131","111","11","37066","6657","7156","492","918","265","121","22","46629","16479","6286","1078","615","93","56","4","28820","4282","3692","164"
"201508","079","1041401","30AAAAAA","2.845512","0.675206","1.563291","0.747661","275.3982","0.993449","113.463561","0.98121","6.073004","0.881058","2.621536","0.873845","28","22","27","20150831220842","20150831170125","866","6896","2467","5719","29","14","26","3","22","0","2","2","0","2","0","0","25","15","19","28","21","5443","73","129","11","11","2319","45","64","11","11","1644","26","40","7","9","900","20","26","42","3","0","0","2343","156","0","0","59","2","8","2","4477","57","594","13","42","3","0","0","2343","156","0","0"
"201508","079","1094601","30AAAAAA","9.797428","0.275608","5.730325","0.508997","737.019678","0.401462","427.092647","0.703612","16.215382","0.326626","9.495275","0.592261","31","31","31","20150831193105","20150831193105","12383","44528","11493","47908","164","89","140","21","121","0","10","25","2","19","0","4","101","59","79","156","99","45064","886","1222","74","16","11847","216","317","85","58","15338","298","411","25","10","3479","51","86","220","54","41","28","11109","3034","2542","2320","462","112","126","41","21309","5685","8629","2516","168","25","33","15","6155","1705","2284","1429"
"201508","079","1113636","30AAAAAA","4.277084","0.346187","2.818107","0.442635","536.118231","0.578417","418.446241","0.74298","10.350265","0.471157","7.934304","0.618257","31","30","31","20150831191733","20150831190237","6489","22244","9299","20730","50","39","41","3","45","0","1","12","1","11","0","0","39","26","28","42","32","17231","242","411","28","15","11502","141","270","31","23","9267","110","213","23","10","7629","81","172","155","18","18","1","14180","913","1803","41","140","22","28","0","8743","1053","1890","0","110","16","16","0","5592","779","1612","0"
"201508","079","200054501","30AAAAAA","3.284308","0.575218","1.63023","0.596985","658.233075","1.197138","642.185519","1.213432","11.887699","0.928259","10.994843","1.039512","31","26","29","20150831101138","20150831101138","3158","13887","6660","10410","58","26","46","4","49","0","4","6","0","6","0","0","24","20","19","39","20","12555","107","280","31","15","4490","70","117","23","17","10573","54","214","8","7","3187","17","61","46","20","3","1","10608","490","1595","5","62","36","3","3","1864","1034","43","37","30","20","0","1","527","490","0","5"
"201508","079","1049211","30AAAAAA","2.87223","0.635837","1.320289","0.710925","230.678248","0.828134","101.314922","0.798354","4.961445","0.701863","2.26906","0.733081","29","21","25","20150831204438","20150831171801","1290","6788","2791","5854","50","25","35","4","40","0","4","2","0","2","0","0","47","22","39","45","42","6273","103","160","18","15","1805","28","45","22","20","2077","33","53","6","4","588","6","12","34","4","0","1","2445","163","0","57","59","16","10","4","3211","1071","586","384","14","1","0","0","536","53","0","0"
"201508","079","1054105","30AAAAAA","5.307856","0.552902","2.792052","0.565957","434.308913","0.731201","224.196987","0.76085","9.271761","0.619494","4.744705","0.627053","30","30","28","20150831205734","20150831205734","5100","12719","4822","13545","34","24","24","2","28","0","1","9","0","9","0","0","91","62","60","28","58","12313","200","308","18","46","5506","88","141","22","39","5841","101","150","11","31","2999","47","77","136","9","3","0","8262","368","210","0","129","3","4","1","8262","163","413","22","131","9","3","0","6804","368","210","0"
"201508","079","200063971","30AAAAAA","5.033499","0.514978","3.863703","0.578622","1002.070307","0.891726","940.134677","1.081136","18.528095","0.772004","17.085571","0.937438","31","31","29","20150831144447","20150831144447","7701","27135","6963","28359","46","39","29","2","34","0","5","13","1","8","0","2","67","50","40","40","55","20898","210","462","22","21","13938","93","282","34","41","15977","144","347","16","17","10980","63","218","126","23","9","39","16062","7932","1112","1454","75","9","9","2","5332","1572","860","87","105","0","9","38","14788","0","1112","1357"
"201508","079","1127589","30AAAAAA","8.958454","0.427908","5.367455","0.424467","1183.596974","0.486386","1005.054891","0.503689","23.369983","0.442559","18.222238","0.449038","31","31","30","20150831215654","20150831210016","16827","58610","20633","57252","96","77","67","7","79","0","10","29","1","27","0","1","28","21","19","89","24","31196","463","785","45","13","44241","186","852","69","17","21028","262","499","39","11","40829","130","759","258","104","22","8","54380","5516","1000","961","146","78","17","16","8327","3763","773","717","110","52","17","1","4296","1689","389","46"
"201508","079","1039599","30AAAAAA","4.44155","0.463596","3.076209","0.655956","617.906238","0.869737","624.168523","1.427965","11.440658","0.656779","11.270397","1.1155","31","29","31","20150831181432","20150831111603","5079","16945","6666","16073","90","53","68","10","73","0","4","8","0","6","0","0","38","33","22","50","24","7748","142","213","62","26","14276","155","327","22","22","3230","75","99","37","20","9446","61","194","56","32","8","2","8209","1172","1329","40","49","94","13","4","2166","6000","962","235","36","24","3","2","1019","644","242","40"
"201508","079","1183138","30AAAAAA","8.728653","0.416931","6.814779","0.54308","851.536788","0.490161","529.042372","0.598246","17.229733","0.42357","11.75823","0.540809","31","31","31","20150831203236","20150831200322","15095","38760","14221","43574","56","40","44","4","49","0","2","15","1","13","0","0","43","34","32","46","36","35504","379","804","36","24","18351","270","457","31","28","17122","222","410","27","16","10292","167","264","261","62","59","2","14379","10621","2104","958","175","40","38","4","15444","8126","2086","687","207","4","59","0","9330","560","2104","0"
"201508","079","1049125","30AAAAAA","1.632667","0.566898","0.863481","0.588737","1017.789767","1.555112","1042.555987","1.386623","17.118131","1.384962","17.610179","1.3274","25","15","22","20150829144349","20150828192305","2806","13556","7583","9475","45","15","37","8","30","0","7","1","0","1","0","0","25","10","22","42","24","13182","62","251","7","5","3180","10","58","14","10","8755","18","155","3","2","2523","4","44","19","2","1","0","6813","1227","3238","0","19","11","10","10","1526","648","1396","1514","8","2","0","0","1092","1227","0","0"
"201508","079","1125743","30AAAAAA","4.58841","0.811365","2.682572","0.774965","274.146749","1.014581","136.742926","0.830099","6.722458","0.878159","3.777397","0.792035","29","26","25","20150831123608","20150831123608","1190","6646","2615","5776","31","27","23","3","28","0","0","8","1","7","0","0","30","17","20","24","18","3624","83","107","22","19","4212","81","115","19","13","2199","46","64","17","10","2084","44","60","71","10","9","0","3497","295","491","0","60","9","5","0","2750","526","277","0","69","10","9","0","3421","295","491","0"
"201508","079","1080229","30AAAAAA","8.613326","0.476809","4.62788","0.578485","838.294119","0.560829","419.39802","0.721607","17.00768","0.495059","8.67652","0.621231","31","30","31","20150831185838","20150831172629","13744","32593","11543","35818","64","46","55","7","57","0","0","20","1","19","0","0","83","56","57","46","54","24952","326","582","48","52","21385","234","483","38","35","10827","149","257","31","32","6609","91","162","161","64","15","0","11790","5007","639","0","227","78","15","0","17925","8249","2727","0","114","33","15","0","7865","2411","639","0"
"201508","079","1177244","30AAAAAA","6.752654","0.716891","4.122475","0.774693","1082.778039","0.914583","586.094366","1.064451","20.631245","0.837132","11.50623","0.958853","31","28","29","20150831184437","20150831184437","6401","30300","13373","24106","68","43","51","11","46","0","5","11","2","9","0","0","70","42","49","59","55","24965","209","524","29","32","11736","83","240","39","35","11833","116","259","15","20","3584","33","77","61","22","58","4","7453","3019","4165","320","63","19","44","8","13729","2245","3471","1198","47","18","35","1","6518","2608","1997","25"
"201508","079","1039785","30AAAAAA","3.600772","0.373783","2.786675","0.581393","1153.636716","0.96043","1102.774143","1.492391","20.046501","0.804004","18.949758","1.290007","30","29","30","20150831221852","20150831191151","15764","20271","7110","31212","54","35","40","3","42","0","3","9","0","8","0","0","48","28","34","45","44","20380","206","446","25","12","15655","83","302","28","25","11353","94","235","17","7","10076","45","191","116","4","1","0","18501","378","28","0","95","3","5","3","8634","68","230","41","54","3","0","0","3357","193","0","0"
"201508","079","200055554","30AAAAAA","8.622503","0.272197","6.40028","0.338005","1374.134402","0.584241","1169.171963","0.850786","25.365302","0.440271","21.289638","0.624389","31","31","31","20150831223847","20150831223847","12591","60321","15286","61500","90","64","67","9","66","0","1","31","1","24","0","0","57","40","43","75","47","31574","651","919","54","28","41338","331","867","55","32","18277","402","552","34","21","24324","185","505","365","48","22","1","33286","4446","763","20","317","41","22","0","26570","2685","545","0","315","42","22","0","17041","4309","763","0"
